sha256	path
ea7c38f791399016dcab32d28897e5e23739bc3f2575a56b614da07bec72dbd1	repos/main/dnfast-obsoletes-2.0-1.noarch.rpm
c9d633e85c82a10c16e99241504a80ca3d4ba366027c3a574a7ec1048a1942dd	repos/main/dnfast-post-failure-1.0-1.noarch.rpm
3c93c8af147b924bfcbb4ad8651bb27f2318b227de561e699bc33176dd11ccb1	repos/main/dnfast-pre-failure-1.0-1.noarch.rpm
e1bad480cb090c7524fca96878c5f53d6315fde4aefa043b003d5f334197721b	repos/main/dnfast-priority-1.0-1.noarch.rpm
ade8da366c657ba5d1c2da31b0aa9968a102e1156857bd390e1b3809f3a568d7	repos/main/dnfast-protected-1.0-1.noarch.rpm
82384a9c4d72c1825dc1b7c949d6642827029377f3ca206d7adeee7fd284a756	repos/main/dnfast-rich-1.0-1.noarch.rpm
21a32db2a3ebb5789bcbdead69d274e2854f29cc1ac9e040130ab8e97ebe3bd0	repos/main/dnfast-trigger-failure-1.0-1.noarch.rpm
2f8806ccdb6bee91931d9c8b9060e0ab08b2da3541274c413e0a1a55c8a853a5	repos/main/dnfast-unsatisfied-1.0-1.noarch.rpm
0fbdb01f5e4441d13a578fe4592d11dee960bde59a66a899dd97130e40b9a07d	repos/main/dnfast-upgrade-1.0-1.noarch.rpm
393b2dff1aab3f9451af9168ae130683a1aa6c668ef155bb185d15a0be7a1ebc	repos/main/dnfast-upgrade-2.0-1.noarch.rpm
a04a33448c2bdf0f8205a363538fa8dbeffd0d133cba1f188c0e175304f0ef68	repos/main/dnfast-vendor-switch-1.0-1.noarch.rpm
cbdbf64910f732d0531fbfb67b0d0d7081fdaec43a857cb276b808a8bde53f62	repos/main/dnfast-vendor-switch-2.0-1.noarch.rpm
4ee594e48f106417096ad13e27f4cfe25c1f4a6ba708eb5786f32ff5810fa457	repos/main/dnfast-weak-app-1.0-1.noarch.rpm
c517d9c878b07736e46f1f98df8254662402bea5d28ac96d612a898148c2ab7f	repos/main/repodata/filelists.xml.zst
c15cfd34bd4635e39ba5830637e0b97123c4b35ed70e92edbf6f98133c9fe7a3	repos/main/repodata/other.xml.zst
252a06c2577ea1dc39e99c6bbbabdac190d09034eadb8c57d30fd48d2b673b3d	repos/main/repodata/primary.xml.zst
edb1c2593e3b07b9ad11efe28afdafeffe09dd33d97d12a7c5362fe9e3a06f8a	repos/main/repodata/repomd.xml
8545b0d104ceab2e6bbb8f77367bcac3910b75f8de20fa43160bb47d16bc04a8	repos/main/repodata/repomd.xml.asc
e1bad480cb090c7524fca96878c5f53d6315fde4aefa043b003d5f334197721b	repos/priority-high/dnfast-priority-1.0-1.noarch.rpm
a4d1c35a3f0e20bbd893ceaa1af4fa10386e45f11c62a46672848d18190fe330	repos/priority-high/repodata/filelists.xml.zst
2a82376525875d78605fba0c15cca22e8bfb217b77780e5bc49b84bbdc1ddf08	repos/priority-high/repodata/other.xml.zst
f3e21205ec99cf19969b8f6f7395a18ad72a9b6862fed78e73e46f5d87b96e7b	repos/priority-high/repodata/primary.xml.zst
022ffda435580893818fd35d66eb65afc6dc4a66d554c30b0f18bab31b448887	repos/priority-high/repodata/repomd.xml
10efaf2476539a774b83728936a43424e57c68db92062e154ef9eb35467064f4	repos/priority-high/repodata/repomd.xml.asc
e1bad480cb090c7524fca96878c5f53d6315fde4aefa043b003d5f334197721b	repos/priority-low/dnfast-priority-1.0-1.noarch.rpm
a4d1c35a3f0e20bbd893ceaa1af4fa10386e45f11c62a46672848d18190fe330	repos/priority-low/repodata/filelists.xml.zst
2a82376525875d78605fba0c15cca22e8bfb217b77780e5bc49b84bbdc1ddf08	repos/priority-low/repodata/other.xml.zst
f3e21205ec99cf19969b8f6f7395a18ad72a9b6862fed78e73e46f5d87b96e7b	repos/priority-low/repodata/primary.xml.zst
022ffda435580893818fd35d66eb65afc6dc4a66d554c30b0f18bab31b448887	repos/priority-low/repodata/repomd.xml
10efaf2476539a774b83728936a43424e57c68db92062e154ef9eb35467064f4	repos/priority-low/repodata/repomd.xml.asc
e40ddcae996326f62e8c017987d0aceb932fc739d52bf22b7f029ee156d9d11d	revocations.tsv
