sha256	path
0128583ae8829df8570b1dd29fd167ef41936095ec17ba5625565c88bc577c7f	repos/main/dnfast-arch-1.0-1.aarch64.rpm
f264e85e9a0f6903236852bf67dc75168ca22138592079abc018eb82b90ed971	repos/main/dnfast-arch-switch-2.0-1.noarch.rpm
686010b1592314d494538c9998c279f9cccdafd48466a758740b6cd8aa0ea9f8	repos/main/dnfast-config-1.0-1.noarch.rpm
e41e79930c523a37cf8b4223e633f8a989d848dad45c1283336e87ae64cf6af2	repos/main/dnfast-conflict-1.0-1.noarch.rpm
87b700cfa1aac20201f4471626c4518e15dd136fa7f6e7dd1a458f13abaf8fd1	repos/main/dnfast-cost-1.0-1.noarch.rpm
e9daae63f8bd960ec3162867cb1d139299acbd5b04e5750d2bf5f291e82ca764	repos/main/dnfast-dep-1.0-1.noarch.rpm
cc66ad9fcc8124975a19decccc6b0b2384b644886f65d4f15595438748c9ca58	repos/main/dnfast-file-collision-1.0-1.noarch.rpm
48b5d5f41c4f36f8eba3ccee3bb71cd32215ba99988b7ef54d8a8462a0c1127b	repos/main/dnfast-file-provider-1.0-1.noarch.rpm
c2d56ac66b0ef83ca4893a54d148af95bb97a67d4c579b8ca603054d0e780465	repos/main/dnfast-installonly-1.0-1.noarch.rpm
f7365c84de451d324af8bc2b34e73ea1888509386e7b11f5c7579b317aa3dc80	repos/main/dnfast-noarch-1.0-1.noarch.rpm
57b978e04ec0a35beb8c797f876c00c0214ed77a4ab630fd9545aa254e93293d	repos/main/dnfast-obsoletes-2.0-1.noarch.rpm
eb1509700cfd95cf00f418717ceca679ed43b58064e028d9649552a472a6ecf2	repos/main/dnfast-post-failure-1.0-1.noarch.rpm
172fec2c1e8aa0e92bd0441a7f7cb25d24fb9ae2771ad65fb1ef4cb5f46fc11c	repos/main/dnfast-pre-failure-1.0-1.noarch.rpm
c33cfbbfa1908d79af0a59f7ad80412bf3dbf6a0c9e4595bbb292178dadf25fa	repos/main/dnfast-priority-1.0-1.noarch.rpm
c423038405a31f7ea0e377e2477406bb9c3c462fd93a22125bf23daaf5e299a5	repos/main/dnfast-protected-1.0-1.noarch.rpm
fb39a40baf9afc06961278e2f588dfad4f456d117f3bcb56c8c5f8d3b82c9496	repos/main/dnfast-rich-1.0-1.noarch.rpm
0a02b751ea7bfe11e2b25d628fe4f5602e46acdd2cf95033508ff93d11f748e3	repos/main/dnfast-trigger-failure-1.0-1.noarch.rpm
899b2c1b8c4a409cf66130ba3608de5774f3cc462057d3765a2c16a9fd20864c	repos/main/dnfast-unsatisfied-1.0-1.noarch.rpm
d66d61bd3195f599cd365fe52096b335cdb67fb312d1fb180f708ee4ffbb907a	repos/main/dnfast-upgrade-1.0-1.noarch.rpm
f97177d3f53477929f448110470195890b42998ef0f14009f904c18501c2775f	repos/main/dnfast-upgrade-2.0-1.noarch.rpm
a90467c83c055908fbe79ab26a13cdb9d44295f63b8debd398a78af5c92b314e	repos/main/dnfast-vendor-switch-2.0-1.noarch.rpm
ee77948c78c6d336270719081b0ce3a7328d1d25b8d5b0216b48fe74332840cd	repos/main/dnfast-weak-app-1.0-1.noarch.rpm
91a7eee140d213cb9ed1914a8ca02f9b50fd9b60a60e8efd5649018290c94923	repos/main/repodata/filelists.xml.zst
420ff979b816bc8d092738bfa3c90661b87fc00e319fc2265d89b623ab9ab8c7	repos/main/repodata/other.xml.zst
abd28e1a87a28853035881488883aad948aca7c509774f2b2e697a08e9f32d93	repos/main/repodata/primary.xml.zst
df2b9a019230384ec0ef599a435f925edee8d5b94f22f9408a5b5dc034db9ea3	repos/main/repodata/repomd.xml
f9cac7ee4ad4e699ae567abbcf0412a10a5cfe05f363cbb494499ddaaa3aac69	repos/main/repodata/repomd.xml.asc
c33cfbbfa1908d79af0a59f7ad80412bf3dbf6a0c9e4595bbb292178dadf25fa	repos/priority-high/dnfast-priority-1.0-1.noarch.rpm
52ee9e3457487efe7e7739a9f25dbba05b65928b77e0953ccee7c36fba2535c8	repos/priority-high/repodata/filelists.xml.zst
3d2d984c3e9b307e78d27e4a84cb0d3cfe25781e24b8105b669b6a24950e8822	repos/priority-high/repodata/other.xml.zst
2a25db1b086834d957fcd6c3cdd4721059c3aefe83338f0679363ca3dfa27b1e	repos/priority-high/repodata/primary.xml.zst
af5c26e57d9da9841581bb13391aed961ce932c7c1cdcbe69e4b09bac9e36262	repos/priority-high/repodata/repomd.xml
8831a88fbae056712984d39f5c62e37f70d132f8fdcfc6bfae6eb45513498165	repos/priority-high/repodata/repomd.xml.asc
c33cfbbfa1908d79af0a59f7ad80412bf3dbf6a0c9e4595bbb292178dadf25fa	repos/priority-low/dnfast-priority-1.0-1.noarch.rpm
52ee9e3457487efe7e7739a9f25dbba05b65928b77e0953ccee7c36fba2535c8	repos/priority-low/repodata/filelists.xml.zst
3d2d984c3e9b307e78d27e4a84cb0d3cfe25781e24b8105b669b6a24950e8822	repos/priority-low/repodata/other.xml.zst
2a25db1b086834d957fcd6c3cdd4721059c3aefe83338f0679363ca3dfa27b1e	repos/priority-low/repodata/primary.xml.zst
af5c26e57d9da9841581bb13391aed961ce932c7c1cdcbe69e4b09bac9e36262	repos/priority-low/repodata/repomd.xml
8831a88fbae056712984d39f5c62e37f70d132f8fdcfc6bfae6eb45513498165	repos/priority-low/repodata/repomd.xml.asc
e40ddcae996326f62e8c017987d0aceb932fc739d52bf22b7f029ee156d9d11d	revocations.tsv
