sha256	path
0fb83b1e77f1ef29c89ef29dccf0d6bc0063ba51c6c982f07303b0fca7b752f5	repos/cost-low/dnfast-cost-1.0-1.noarch.rpm
8e3a423c73445578ba04cea4faacca8357935a2560f0924f250d26f768a614de	repos/cost-low/repodata/filelists.xml.zst
593593c571885ba75a0647eec484fc20e29a923680f36935bd21fc76bea16ead	repos/cost-low/repodata/other.xml.zst
105277b9bf18f00d0a60926e1608cba4986d30bc339ed647291e29c5f32c1f99	repos/cost-low/repodata/primary.xml.zst
3b4f533154236ae0a416c7bedcc192563902134523d88597c300b5d012fe21b4	repos/cost-low/repodata/repomd.xml
293f4d3520411e0b5214b7a0593384cf1b73c27cea64f7faddbda10de4d22a6d	repos/cost-low/repodata/repomd.xml.asc
21eb193fe9a8b3e2b8674e4c0a57e4231b37f189c04397655bfe1ca175d31b00	repos/main/dnfast-app-1.0-1.noarch.rpm
7fcf3a6d1b2bea38ca5d10f1460c551823f86615c6edfb18bb29f69711ae270c	repos/main/dnfast-arch-1.0-1.aarch64.rpm
6d3f2ad70f1664f2d2c184614f0ae0aeb784fbe152a63be90d1f556c282b3eb4	repos/main/dnfast-arch-switch-1.0-1.aarch64.rpm
e9d2afc5037fbe99e20603cba3c09bddfc008e715efbaaf202c103769df8977a	repos/main/dnfast-arch-switch-2.0-1.noarch.rpm
1c612c6d1d570470ee6a95acada2ebc092083919a0a600036d4673c37550028b	repos/main/dnfast-config-1.0-1.noarch.rpm
3578e6d18060b87f55f0d6c31bc5e134f8664f75d05928f777e1632dd37a1d82	repos/main/dnfast-conflict-1.0-1.noarch.rpm
0fb83b1e77f1ef29c89ef29dccf0d6bc0063ba51c6c982f07303b0fca7b752f5	repos/main/dnfast-cost-1.0-1.noarch.rpm
7facf5aacd11e507be04cdc9b38aa63e3ed182c7608eb04832e842f62c2114b5	repos/main/dnfast-dep-1.0-1.noarch.rpm
4d6e6019cd7e5166c107e1be944640eee761a363d1c6225f9b041bd7e6b55ad1	repos/main/dnfast-file-collision-1.0-1.noarch.rpm
bf579eb74edfa842c839548ec709361003d879fb49d242d73b6401bab586fe2f	repos/main/dnfast-file-provider-1.0-1.noarch.rpm
7742695e27284c4bdf0efab9da0f720c78f8cf4219e50980d86b2fe2ad8038f4	repos/main/dnfast-installonly-1.0-1.noarch.rpm
317aba82d5698bc16cbfc11f26f4d706162b730676283beb52479dc66fff9a54	repos/main/dnfast-noarch-1.0-1.noarch.rpm
99da53e71d339906f81e1ce863bbca47cf95a390f51fb51094378957c8278c24	repos/main/dnfast-obsoletes-2.0-1.noarch.rpm
0af9fbf5b6e9a880f43ede9f0eedf77b38dece7c6bb5149b0083c551269bbb7d	repos/main/dnfast-post-failure-1.0-1.noarch.rpm
bc8c63833d70ce84555db477c90a077d0894dc8af1539a4444d369614383287a	repos/main/dnfast-pre-failure-1.0-1.noarch.rpm
9e6ffcd648f533bc50dc02acb3e6b096598f5f0c0e97225f155032412564df00	repos/main/dnfast-priority-1.0-1.noarch.rpm
c5f7e2f1ec15b823307c3e5fd0a4b970f26eeed5dd7ce8d899b3aa080d4abb33	repos/main/dnfast-protected-1.0-1.noarch.rpm
681275f05aa4c304d15730226489089197d55235bb4092be75b9e5b19281d8e6	repos/main/dnfast-rich-1.0-1.noarch.rpm
b116a5fedbb9a3dbfbe6127bbfd77a0ee5e134c70d2a94619e7ff799d725b375	repos/main/dnfast-trigger-failure-1.0-1.noarch.rpm
f27425d81329d3dfddd5c48a6a9ec751ff123b32c2c3cbd2b921888dce47bc7e	repos/main/dnfast-unsatisfied-1.0-1.noarch.rpm
9db9447df2c2f6f8275c0c04dba3c1b3813dea275fe2d37b465d15373962098c	repos/main/dnfast-upgrade-1.0-1.noarch.rpm
22a811ba226d0882c596ba7965a15545e8fe5cbda029d03ce68189d01bd6b044	repos/main/dnfast-upgrade-2.0-1.noarch.rpm
362aceb5f19b5d446f9a1dd1a7dde78c038d86a0fb402acd2cca06d1970359d1	repos/main/dnfast-vendor-switch-1.0-1.noarch.rpm
4e590517abaf2609aa7943c1482a314f13068ab3bbe2ea5182e4303d7436a2c2	repos/main/dnfast-vendor-switch-2.0-1.noarch.rpm
fd91fbe70d9bbe66aa0a4b682ed7bfa9acdf4ff7bfe36386bf155d2918763b9c	repos/main/dnfast-weak-app-1.0-1.noarch.rpm
ee48e722250fa4a47d4d594cbc401c05528bfe05631286714d7d09ebdb64e837	repos/main/repodata/filelists.xml.zst
2da221179bc53368cbcb92baf054a8c01c53d4dcfe3d92e67751d395e87fe52d	repos/main/repodata/other.xml.zst
c2741ae4c3973f9bef9364c9a0521b1445fa4e2b899b7aa75ba8bf70b3fb7d14	repos/main/repodata/primary.xml.zst
8a6f0d37c8846f9b53a4de8535dfb4fcd637bf23d86b303bce0b4bdf74df69ca	repos/main/repodata/repomd.xml
1345a074c63b8fda22f2e910ea9d745f13bc9f2257035ccf626c23ce9c718b7d	repos/main/repodata/repomd.xml.asc
9e6ffcd648f533bc50dc02acb3e6b096598f5f0c0e97225f155032412564df00	repos/priority-high/dnfast-priority-1.0-1.noarch.rpm
d647feda98fd0883d928bb592cd91e14d393d7fd1f00276fa5c6d8ae9a2e94d4	repos/priority-high/repodata/filelists.xml.zst
d921cf3cc85bbd8f896a2477c2101fb5137296e499c3194041700d336dcba1b5	repos/priority-high/repodata/other.xml.zst
d254eb7845cbd1fda1c2ab0340c4794d3133ac46ceea716b373b81d90c672d3e	repos/priority-high/repodata/primary.xml.zst
99b8f90774ce6a772bf2eed2baa83233ee231a15c9b647a55edea86e2f755b74	repos/priority-high/repodata/repomd.xml
ab1f1474c84a18b1f3d759795638b83996bfbcb4171f8d7973543eba0bc6cb9b	repos/priority-high/repodata/repomd.xml.asc
9e6ffcd648f533bc50dc02acb3e6b096598f5f0c0e97225f155032412564df00	repos/priority-low/dnfast-priority-1.0-1.noarch.rpm
d647feda98fd0883d928bb592cd91e14d393d7fd1f00276fa5c6d8ae9a2e94d4	repos/priority-low/repodata/filelists.xml.zst
d921cf3cc85bbd8f896a2477c2101fb5137296e499c3194041700d336dcba1b5	repos/priority-low/repodata/other.xml.zst
d254eb7845cbd1fda1c2ab0340c4794d3133ac46ceea716b373b81d90c672d3e	repos/priority-low/repodata/primary.xml.zst
99b8f90774ce6a772bf2eed2baa83233ee231a15c9b647a55edea86e2f755b74	repos/priority-low/repodata/repomd.xml
ab1f1474c84a18b1f3d759795638b83996bfbcb4171f8d7973543eba0bc6cb9b	repos/priority-low/repodata/repomd.xml.asc
e40ddcae996326f62e8c017987d0aceb932fc739d52bf22b7f029ee156d9d11d	revocations.tsv
