sha256	path
39246c2b442b2a3895f846e4684df543eb196a90e7fddc70945f40c1043e967a	repos/cost-high/repodata/other.xml.zst
df7d3541d843ed0b4a991844d2739f0700de92511a5782725026c2f21c2bf39b	repos/cost-high/repodata/primary.xml.zst
f1e3f9d4d6035a8f54e30d12f79f6b384e5427d5470bbceb13b2101d6c9c22b1	repos/cost-high/repodata/repomd.xml
1e2836e384cfebd8842fc6e61138de07fd403b5a0c27d2f7ce502b74ce669bb6	repos/cost-high/repodata/repomd.xml.asc
85cb5cd03c6054405816b78276dd922facd38cc58d6d2040104f6ac982b66e19	repos/cost-low/dnfast-cost-1.0-1.noarch.rpm
bfc576b235508682b14ee622d17cd8201cfa1ca5531e16102168dd7e48614c24	repos/cost-low/repodata/filelists.xml.zst
39246c2b442b2a3895f846e4684df543eb196a90e7fddc70945f40c1043e967a	repos/cost-low/repodata/other.xml.zst
df7d3541d843ed0b4a991844d2739f0700de92511a5782725026c2f21c2bf39b	repos/cost-low/repodata/primary.xml.zst
f1e3f9d4d6035a8f54e30d12f79f6b384e5427d5470bbceb13b2101d6c9c22b1	repos/cost-low/repodata/repomd.xml
1e2836e384cfebd8842fc6e61138de07fd403b5a0c27d2f7ce502b74ce669bb6	repos/cost-low/repodata/repomd.xml.asc
73b7927ed3b500d6b6ee89a347bd67a4908a58e12b347ff52f5de1f5e1472e63	repos/main/dnfast-app-1.0-1.noarch.rpm
667c670d44ea0b138ecb9add4caa0936ef23378a5c24e6d48df2d556fd2a4b21	repos/main/dnfast-arch-1.0-1.aarch64.rpm
fbc94dda918ff9522f7fc7af9d4b818a9321569fee12b89bb5d37f9aa92996ea	repos/main/dnfast-arch-switch-2.0-1.noarch.rpm
23cbf65d18345066194bf3511fe3537c05ea92ad539497f6f3cd5f1374e81303	repos/main/dnfast-config-1.0-1.noarch.rpm
c97576f05c9c91eeeeb4a00ad0e751df4981b36ba6a82f9f2a2d97068aebe3cf	repos/main/dnfast-conflict-1.0-1.noarch.rpm
85cb5cd03c6054405816b78276dd922facd38cc58d6d2040104f6ac982b66e19	repos/main/dnfast-cost-1.0-1.noarch.rpm
b239cc073c6ed75d2cf95eb507582b9a831c904823bf40bec89b7e49dde7b389	repos/main/dnfast-dep-1.0-1.noarch.rpm
24926b8768a624aefa48558322b902f99414ab3e359f20173419182df4cb53dd	repos/main/dnfast-file-collision-1.0-1.noarch.rpm
9da9e190416a74cca24a6437695a044420284c306b36f033840e71796b715eec	repos/main/dnfast-file-provider-1.0-1.noarch.rpm
399e3681543e95c9189b67ded0e57424380bfcfe67a0f1e59b3eec67973a4fd7	repos/main/dnfast-installonly-1.0-1.noarch.rpm
eaac6388f7b02b856c3ecbe526be2280437e0273eec31e874477796134102958	repos/main/dnfast-noarch-1.0-1.noarch.rpm
587d402cefeda9d65d207abec7db684d430b3557f6a27b0a36625b27c11e4be6	repos/main/dnfast-obsoletes-2.0-1.noarch.rpm
f5e0c08799de9e4fc569456b5a52374dcd6b3472c67ed39404102049041893a7	repos/main/dnfast-post-failure-1.0-1.noarch.rpm
278288297415111824a5c67901fa5a00852ab7f433ec83df2e8f5de9d91402d0	repos/main/dnfast-pre-failure-1.0-1.noarch.rpm
ac30789d51f713a3e9d2d1650b9acd6c394368e3573b73f723ad1aab062ccad8	repos/main/dnfast-priority-1.0-1.noarch.rpm
0f693008321d1dffaead2f9d9040a74c67cafe29d96868407cfe2a985fc635e0	repos/main/dnfast-protected-1.0-1.noarch.rpm
b93f1a4b140f8a7b76f474d9189d7acb610287f4b341d0cf180604bcd1908b29	repos/main/dnfast-rich-1.0-1.noarch.rpm
8eeaaad1a2c936ad7247d41456b224cc82c16f9090b499ccaae3c04a9304acde	repos/main/dnfast-trigger-failure-1.0-1.noarch.rpm
0a93621977ba6df0fb063988eb9dbdc16ec0338709ad94c5d37d83559740c6e2	repos/main/dnfast-unsatisfied-1.0-1.noarch.rpm
27575fc13b8fb9d2c8d14e378550db20cd682e20ee9ea248f4110157305c2645	repos/main/dnfast-upgrade-1.0-1.noarch.rpm
c381ea75a57a6e740b40763468f8a4b977af14c1c1a570441b6d2a6664bf7595	repos/main/dnfast-upgrade-2.0-1.noarch.rpm
9a91ccd5cee94d1a91462ac0c583f8f21cf1913a9676ffd4c302330f88398c7e	repos/main/dnfast-vendor-switch-2.0-1.noarch.rpm
856ac357ad56788c944a999d69516d158a6092695195f6d97cef610b2bd69cdf	repos/main/dnfast-weak-app-1.0-1.noarch.rpm
b984fcb5245796767e27a2efffae4f38b95b579632cf9fce93d9f7f30f979487	repos/main/repodata/filelists.xml.zst
85a77e4568cbc58c23ab16ab6d3bfc64df4d4047190d3af9e59232e12e26e9f5	repos/main/repodata/other.xml.zst
231de59c77ff7f05a3bdf87600991c17669a2994da76a19f3cff11dbef00fcf4	repos/main/repodata/primary.xml.zst
30aac99f1e6aef89648dc665055332fba606d01435a6ceba5c870fe06c74d749	repos/main/repodata/repomd.xml
0c7dcab35bc9e8f32ee569a92d3f4aed1052c3c78c76246f9b1d0e185ba56b94	repos/main/repodata/repomd.xml.asc
ac30789d51f713a3e9d2d1650b9acd6c394368e3573b73f723ad1aab062ccad8	repos/priority-high/dnfast-priority-1.0-1.noarch.rpm
fd73e733802ce15ee16fed8fe525c8d95f2a8f43fe58635fb53735a1ffce776d	repos/priority-high/repodata/filelists.xml.zst
88c79ae47de2d6758c01279f00e5befd81abbb2be39e5f77a50ecbfe14801c1c	repos/priority-high/repodata/other.xml.zst
a6da1530da4531051669b93d2cc3bcde75f888f4099796f494a389ae744afc89	repos/priority-high/repodata/primary.xml.zst
75f8a64d2ad5e6c626b1cc350f78e186de81c1dcd776c6c1bb6badbf4c1a9708	repos/priority-high/repodata/repomd.xml
c1b2432073534bbd8d69fe32724d96009302a9ed22955cf068590dcd6188ffc0	repos/priority-high/repodata/repomd.xml.asc
ac30789d51f713a3e9d2d1650b9acd6c394368e3573b73f723ad1aab062ccad8	repos/priority-low/dnfast-priority-1.0-1.noarch.rpm
fd73e733802ce15ee16fed8fe525c8d95f2a8f43fe58635fb53735a1ffce776d	repos/priority-low/repodata/filelists.xml.zst
88c79ae47de2d6758c01279f00e5befd81abbb2be39e5f77a50ecbfe14801c1c	repos/priority-low/repodata/other.xml.zst
a6da1530da4531051669b93d2cc3bcde75f888f4099796f494a389ae744afc89	repos/priority-low/repodata/primary.xml.zst
75f8a64d2ad5e6c626b1cc350f78e186de81c1dcd776c6c1bb6badbf4c1a9708	repos/priority-low/repodata/repomd.xml
c1b2432073534bbd8d69fe32724d96009302a9ed22955cf068590dcd6188ffc0	repos/priority-low/repodata/repomd.xml.asc
e40ddcae996326f62e8c017987d0aceb932fc739d52bf22b7f029ee156d9d11d	revocations.tsv
